0,1,2,3,4,5,6,7,8
0,5,27,1,17,3,17,25,1
0,5,12,3,17,5,17,10,1
0,6,24,1,17,1,17,1,1
6,12,19,1,14,6,4,32,3
2,5,12,3,17,0,17,15,1
0,4,9,2,17,6,17,13,1
6,3,17,3,5,6,4,44,8
2,5,12,1,17,1,17,1,1
2,5,12,4,17,0,17,8,1
0,5,9,3,17,0,17,1,1
0,5,10,3,17,5,17,8,1
1,5,0,3,13,5,17,3,1
6,8,19,4,5,3,5,27,24
0,7,4,2,17,5,17,37,1
0,5,27,4,17,4,17,1,1
10,9,13,1,19,6,0,35,30
6,12,9,1,14,2,5,30,26
1,7,12,3,17,3,15,2,1
0,4,12,1,17,5,17,26,1
6,9,17,3,15,4,3,44,3
6,5,20,1,1,0,3,44,4
0,6,10,1,17,2,17,1,1
1,6,12,4,17,5,17,10,1
0,3,16,1,17,0,17,1,1
0,5,9,1,17,5,17,1,1
1,5,12,1,17,0,17,2,1
0,6,25,1,17,6,17,4,1
0,8,12,3,17,5,17,8,1
12,14,3,1,19,5,0,8,27
0,6,27,1,17,0,16,1,1
2,8,5,2,17,4,17,1,1
1,8,12,3,17,0,17,10,1
1,6,8,3,17,5,17,9,10
6,5,19,1,13,5,5,37,3
6,12,19,4,5,1,3,20,18
1,7,8,3,17,1,17,16,1
6,6,19,4,14,5,6,37,18
6,12,17,1,15,6,4,29,19
2,6,26,1,17,0,17,1,1
5,5,19,1,14,1,4,14,20
4,12,19,1,15,1,3,23,3
1,5,9,4,17,5,17,0,1
0,4,12,1,17,5,17,8,1
0,5,23,4,17,5,16,1,1
0,4,26,4,17,0,16,1,1
0,6,12,1,17,6,17,1,1
1,4,12,4,17,5,16,1,1
0,4,10,3,17,5,17,1,1
0,5,6,3,17,0,17,2,1
8,5,12,1,17,0,17,1,1
0,5,14,4,17,0,17,10,1
1,4,12,3,17,0,16,19,1
0,5,23,3,17,0,17,1,1
0,6,12,2,17,3,17,1,1
0,4,12,2,17,3,17,1,1
6,12,17,1,7,1,3,17,22
1,3,9,1,17,5,17,3,1
0,5,12,3,17,0,17,1,1
12,1,11,0,19,3,0,35,30
0,6,11,4,17,5,17,1,1
6,12,9,3,15,6,3,42,23
1,8,12,2,17,0,16,1,1
0,4,24,1,17,0,17,1,1
0,7,5,1,17,0,17,1,1
1,6,12,1,17,0,17,1,1
2,5,9,0,17,3,17,1,1
1,4,12,1,17,5,17,10,1
6,12,17,4,15,0,3,21,18
0,6,12,1,17,0,17,38,1
6,12,21,1,5,4,4,30,3
0,4,13,3,17,0,17,1,1
0,5,10,0,17,0,16,1,1
0,4,12,3,17,0,17,10,1
0,8,23,3,17,1,17,1,1
0,6,12,1,17,0,17,38,1
6,9,19,1,1,3,4,23,3
8,5,12,1,17,6,16,10,1
0,7,9,3,17,0,17,2,1
6,3,19,4,14,6,2,39,12
1,5,8,3,17,0,17,1,1
0,5,2,3,17,0,17,0,1
6,12,19,1,14,5,4,52,3
0,6,10,4,17,0,18,1,1
1,6,10,2,17,0,17,45,1
0,5,4,3,17,0,17,6,1
12,14,0,1,6,5,0,26,30
0,7,10,1,17,6,17,1,1
2,4,9,3,17,0,17,9,1
8,5,26,3,17,1,10,6,1
0,4,12,3,17,3,10,8,1
0,5,12,2,17,0,14,1,1
0,4,12,4,17,0,17,1,1
1,5,12,3,17,4,17,6,1
8,4,9,1,17,0,17,15,1
6,7,17,1,14,1,3,13,23
2,8,12,3,17,0,17,1,1
1,5,23,4,17,3,15,1,1
1,7,12,3,17,0,17,1,1
8,7,12,1,17,0,17,1,1
10,14,11,1,19,6,0,49,26
0,6,12,2,17,3,16,5,1
0,6,9,3,17,5,17,1,1
1,6,10,2,17,0,17,12,1
1,4,12,3,17,0,17,9,1
10,4,23,1,19,5,0,6,29
1,4,27,3,17,0,17,26,1
0,6,12,3,17,6,10,1,1
12,1,24,1,21,2,0,37,25
0,5,13,1,17,5,17,1,1
4,12,19,1,15,5,4,48,26
6,12,18,2,13,0,4,44,3
2,5,12,1,17,5,17,1,1
0,5,12,3,17,5,17,1,1
0,4,12,4,17,0,17,1,1
2,4,10,3,17,3,17,2,1
0,8,12,1,17,0,16,2,1
6,12,19,1,5,5,4,33,24
2,5,12,1,17,1,17,6,1
0,4,12,3,17,6,17,1,1
5,12,19,1,15,5,3,34,21
0,7,24,4,17,3,8,1,1
2,5,12,2,17,6,17,1,1
8,4,9,2,17,0,17,10,1
9,5,13,2,19,1,0,35,9
1,3,6,1,17,0,17,1,1
0,8,10,4,17,2,17,1,1
0,5,12,3,17,0,10,1,1
2,4,12,4,17,0,18,2,1
0,5,12,3,17,4,17,1,1
0,3,12,3,17,0,17,10,1
8,5,9,3,17,0,17,10,1
0,8,12,3,17,5,17,2,1
0,3,12,3,17,0,8,1,1
0,4,9,1,17,0,10,1,1
1,4,6,3,17,0,17,1,1
0,6,12,4,17,3,16,10,1
2,5,12,4,17,0,17,1,1
0,7,12,3,17,0,17,1,1
0,4,27,1,17,5,16,10,12
3,12,1,4,16,2,4,30,3
0,5,12,1,17,6,17,2,1
8,3,12,1,17,5,17,1,1
0,4,12,3,17,5,17,1,1
12,14,26,2,21,6,0,51,26
0,3,12,1,17,5,17,1,1
0,5,12,1,17,0,17,1,1
0,7,12,3,17,0,17,1,1
0,6,12,1,17,0,17,1,1
0,4,12,1,17,6,17,2,1
0,8,12,3,17,1,17,10,1
1,5,12,3,17,5,17,1,1
6,8,19,1,15,0,5,21,11
1,7,12,3,17,0,17,13,1
12,14,14,1,19,6,0,40,30
0,7,11,3,17,1,17,1,1
0,8,11,2,17,0,17,1,1
0,4,24,3,17,6,17,8,1
6,12,17,2,15,3,7,15,10
5,12,19,4,15,2,3,48,3
6,12,19,1,11,5,6,44,14
0,5,14,3,17,0,13,1,1
6,12,19,4,15,4,3,18,22
12,14,12,1,18,4,0,51,27
1,4,12,4,17,0,17,3,1
0,3,24,4,17,5,17,23,1
0,5,6,4,17,0,17,12,1
0,5,13,4,17,0,17,1,1
8,5,13,3,17,6,17,1,1
6,12,19,4,14,6,6,14,3
3,5,12,3,17,5,17,1,1
0,7,11,3,17,0,17,1,1
6,8,17,4,13,0,11,17,28
8,5,12,3,17,0,16,1,1
10,14,12,0,19,4,0,35,26
6,12,19,4,15,5,6,32,23
0,7,9,3,17,3,16,1,1
12,7,12,1,19,1,0,19,30
1,5,12,1,17,3,17,37,1
0,4,9,3,17,4,16,1,1
0,5,12,4,17,3,17,26,1
0,6,27,1,17,0,17,1,1
10,9,11,1,18,5,0,53,25
6,5,17,1,14,2,3,30,10
0,6,9,3,17,0,17,1,1
1,5,3,1,17,5,17,13,1
6,8,19,1,6,2,6,43,7
10,5,12,1,19,5,0,49,25
1,7,23,1,17,0,17,27,1
0,5,10,3,17,1,17,1,1
0,5,24,4,17,5,17,13,1
0,4,12,3,17,5,17,45,1
0,7,12,2,17,0,17,1,1
0,6,10,3,17,0,17,13,1
1,5,11,3,17,0,16,1,1
0,5,12,3,17,0,17,1,1
0,4,9,1,17,0,17,1,1
11,13,16,0,8,4,9,41,23
0,7,12,1,17,6,17,1,1
1,7,9,0,17,5,17,2,1
2,5,12,1,17,0,16,10,1
0,5,6,3,17,0,17,1,1
0,4,26,3,17,5,17,1,1
6,12,21,1,5,3,3,42,21
1,7,9,3,17,6,17,1,1
0,7,25,3,17,6,11,10,1
0,4,12,4,17,0,17,1,1
0,6,0,3,17,6,17,13,1
0,5,14,3,17,5,17,1,1
1,5,12,3,17,6,16,52,1
5,12,19,1,15,4,3,48,17
0,5,13,3,17,5,17,3,1
0,6,9,3,17,5,17,2,1
12,12,12,1,19,5,0,7,22
5,12,17,3,5,2,3,38,21
1,7,12,3,17,5,17,13,1
1,4,9,3,17,0,17,10,1
6,9,19,1,16,1,4,20,21
8,8,12,4,17,0,16,10,1
0,6,9,3,17,0,17,1,1
0,5,23,3,17,0,17,26,1
8,4,12,4,17,0,16,1,1
0,5,23,3,17,5,17,5,1
4,12,19,4,3,0,7,45,9
0,4,12,3,17,5,17,1,1
0,5,9,3,17,3,13,12,1
12,9,11,0,0,5,0,19,29
1,6,12,2,17,0,17,10,1
1,4,12,2,17,6,10,1,1
8,5,9,3,17,5,17,1,1
6,8,19,1,14,6,3,27,3
12,9,11,1,19,6,0,5,27
0,4,13,3,17,0,16,34,1
0,4,12,3,17,6,17,1,1
6,12,19,1,14,4,6,20,24
3,6,12,1,17,3,17,13,1
2,4,12,3,17,0,17,1,1
0,5,26,3,17,5,17,1,1
0,6,9,4,17,5,17,26,1
1,6,12,4,17,0,17,2,1
2,7,12,3,17,6,17,1,1
8,5,12,1,17,3,17,1,1
0,5,12,4,17,0,17,1,1
0,5,23,1,17,0,16,1,1
6,12,20,1,5,1,6,18,20
2,5,12,1,17,0,17,6,1
6,12,20,0,15,3,3,34,26
11,14,25,1,8,4,14,36,10
0,3,12,4,17,3,17,2,1
12,14,23,0,19,5,0,39,30
0,8,12,3,17,0,17,38,1
0,6,19,3,17,5,17,4,1
0,5,4,3,17,0,11,10,1
0,4,14,3,17,6,17,2,1
2,6,26,3,17,5,18,8,1
2,5,9,1,15,5,17,1,1
1,6,12,2,17,5,16,26,1
0,4,12,3,17,0,17,45,1
2,7,14,1,17,0,16,35,1
0,5,23,1,17,1,17,1,1
0,6,12,3,17,6,17,1,1
2,5,26,3,17,5,17,37,1
6,12,19,3,15,6,4,16,20
2,7,13,3,17,6,17,10,1
0,4,12,1,17,5,17,35,1
4,12,1,4,15,5,3,21,20
0,5,12,4,17,5,17,13,6
0,5,6,3,17,6,17,1,1
1,7,12,3,17,6,16,2,1
6,9,19,2,7,1,3,21,23
1,3,12,1,17,0,17,1,1
12,7,2,0,19,2,0,0,29
1,8,13,3,17,5,17,1,1
0,4,27,1,17,0,17,10,1
1,5,2,1,17,5,17,5,1
6,7,19,1,14,3,5,48,17
1,7,12,3,17,0,17,1,1
0,4,22,2,17,0,17,4,1
0,5,13,2,17,5,17,1,1
8,3,6,3,17,5,16,1,1
0,6,12,1,17,1,17,2,1
0,4,12,1,17,2,17,13,1
4,6,11,1,17,5,10,1,1
0,6,12,3,17,5,17,10,1
1,5,15,4,17,1,17,27,1
8,3,25,4,17,0,16,8,1
1,7,12,0,17,5,17,1,1
0,5,12,0,17,0,17,10,1
1,5,26,1,17,6,17,2,1
0,6,12,1,17,6,17,10,1
9,14,25,1,19,5,0,50,29
12,9,12,1,0,3,0,51,30
1,5,12,3,17,6,17,2,1
8,7,10,4,17,5,17,1,13
8,8,24,4,17,0,17,4,1
0,4,13,3,17,6,12,26,1
0,3,12,3,17,5,17,1,1
6,12,1,4,14,5,3,45,3
2,5,12,1,17,0,16,3,1
0,6,4,3,17,0,17,5,1
0,5,12,3,17,0,17,1,1
0,6,6,1,17,5,16,1,1
0,4,12,3,17,6,18,1,1
1,4,12,3,17,6,17,2,1
0,7,12,4,17,0,17,5,1
0,5,5,3,17,0,17,45,1
1,8,11,4,17,0,17,1,1
0,5,12,0,17,0,17,1,1
0,4,11,3,17,0,16,1,1
0,8,12,4,17,6,17,1,1
6,12,19,4,13,0,3,42,3
5,12,19,1,14,4,3,42,3
10,14,26,1,19,5,0,36,30
0,5,12,1,17,5,17,1,1
8,7,12,3,17,6,17,15,1
1,5,12,3,17,6,17,19,1
0,6,9,1,17,6,17,1,1
0,4,7,1,17,5,17,10,1
0,4,12,2,17,0,17,1,1
0,7,23,1,17,0,17,1,1
0,6,12,1,17,5,17,1,1
1,8,12,1,17,0,17,10,1
0,7,12,3,17,0,17,1,1
0,4,12,3,17,0,17,1,1
6,12,19,1,2,6,3,20,10
6,12,17,1,15,2,5,18,6
1,6,9,3,17,0,17,10,1
0,5,10,1,17,5,17,28,1
1,8,12,3,17,2,17,1,1
8,5,26,3,17,5,17,1,1
2,6,12,3,17,5,17,5,1
6,12,19,1,13,3,3,21,32
0,4,12,1,17,6,16,1,1
1,5,12,1,17,0,14,1,1
8,4,6,1,17,5,17,2,1
1,5,12,4,17,1,17,1,1
6,9,19,1,15,0,4,44,24
0,5,13,3,17,6,17,10,1
1,6,12,3,17,3,17,1,1
0,5,9,4,17,0,17,10,1
8,5,12,1,17,0,17,8,1
12,7,23,0,19,5,0,2,28
1,6,12,3,17,5,17,10,1
0,4,12,1,17,6,16,38,1
0,6,23,2,17,5,17,2,1
2,3,12,1,17,6,17,2,1
0,5,12,0,17,6,17,13,1
1,5,9,1,17,6,17,10,1
0,6,23,1,17,0,17,2,1
0,4,12,4,17,1,17,1,1
0,7,9,4,17,3,17,10,1
0,4,12,1,17,6,17,1,1
6,12,20,3,14,1,4,48,18
0,7,5,1,17,0,17,1,1
1,5,26,4,17,0,17,22,1
11,1,28,2,7,6,1,51,17
1,5,23,3,17,0,17,1,1
1,5,12,1,17,0,12,13,1
1,8,10,1,17,0,17,10,1
0,8,6,1,17,6,8,1,1
0,6,11,3,17,5,17,16,1
10,4,13,1,19,6,0,13,27
0,6,12,3,17,0,16,1,1
0,4,6,1,17,0,17,1,1
1,4,12,3,17,1,17,5,1
0,7,12,1,17,0,17,7,1
0,4,12,0,17,0,17,1,1
0,4,12,1,17,0,16,3,1
0,5,9,4,17,5,17,1,1
6,12,19,1,7,6,3,17,3
0,5,12,2,17,3,16,1,1
1,5,12,4,17,0,16,1,1
5,3,19,1,15,3,3,44,6
0,6,11,2,17,0,17,5,1
0,7,15,4,17,0,8,2,1
0,5,15,4,17,0,17,4,1
2,5,12,3,17,5,17,37,1
0,5,10,3,17,0,17,7,1
0,4,12,3,17,5,17,2,1
0,4,12,3,17,0,17,5,1
0,7,12,3,17,0,17,2,1
0,3,12,1,17,5,17,10,1
0,5,12,3,17,6,17,2,1
6,5,19,1,15,2,4,21,20
0,6,9,3,17,0,14,1,1
0,7,12,4,17,5,17,23,1
0,8,12,1,17,5,17,2,1
0,8,12,3,17,6,17,38,1
6,7,19,1,5,2,6,20,26
0,4,5,4,17,5,17,12,1
0,5,10,3,17,0,17,2,1
0,3,25,2,17,3,17,23,1
0,4,9,0,17,3,17,8,1
1,4,11,4,17,0,17,1,1
6,12,19,2,15,2,6,48,26
1,5,12,1,17,0,17,1,1
1,5,12,3,17,0,17,35,1
0,4,12,4,17,0,17,1,1
0,4,10,1,17,5,17,8,1
0,7,26,3,17,5,17,1,1
0,6,12,1,17,0,17,1,1
1,7,9,3,17,0,17,1,1
1,6,10,4,17,0,17,37,1
10,1,5,1,19,3,0,18,29
0,5,15,3,17,5,17,28,1
0,6,10,3,17,2,17,1,1
10,13,11,1,19,6,0,51,29
6,5,1,1,15,1,3,48,19
1,7,13,1,17,0,16,1,1
2,5,12,3,17,5,17,1,1
0,4,2,3,17,3,17,26,1
1,3,23,3,17,3,17,1,1
0,6,9,3,17,5,17,1,1
0,7,13,3,17,0,17,13,1
10,14,12,3,19,3,0,40,25
1,6,23,3,17,0,16,1,1
0,5,12,3,17,0,17,1,1
0,3,5,1,17,0,17,2,1
1,4,12,4,17,3,17,1,1
8,6,9,3,17,0,16,10,1
0,5,12,1,17,3,17,1,1
1,7,12,1,17,0,16,0,1
8,5,12,3,17,5,17,1,1
1,5,23,3,17,0,16,22,1
0,5,12,4,17,0,17,10,1
8,4,9,3,17,6,17,13,1
1,4,27,3,17,5,17,10,1
0,4,14,3,17,1,17,1,1
0,5,12,3,17,0,16,1,1
0,5,12,3,17,0,17,1,1
1,5,10,4,17,5,10,1,1
8,5,27,3,17,0,10,13,1
1,5,12,1,17,5,17,1,1
0,5,6,3,17,0,16,4,1
8,5,7,3,17,5,17,21,1
1,5,5,4,17,0,17,10,1
0,4,12,4,17,5,17,2,4
1,6,12,1,17,0,17,1,1
0,5,2,3,17,0,17,1,1
6,6,17,2,1,3,7,21,21
0,3,9,2,17,0,17,1,1
6,9,19,1,16,6,8,48,5
6,5,19,4,2,4,4,21,26
0,4,6,3,17,0,17,1,1
0,7,12,0,17,0,17,1,1
6,4,20,1,14,4,7,38,19
0,3,12,3,17,5,17,1,1
1,5,9,1,17,0,17,1,1
0,6,12,3,17,0,17,1,1
0,4,12,2,17,0,16,12,1
2,6,12,1,17,0,17,2,1
0,4,10,1,17,5,17,1,1
2,4,12,1,17,5,17,12,1
1,5,12,2,17,0,17,10,1
0,6,27,1,17,5,17,18,1
10,3,24,4,12,6,0,38,25
10,14,11,4,0,4,0,32,29
6,12,8,3,6,6,5,46,18
0,3,12,3,17,3,17,1,1
1,7,12,2,17,0,17,1,1
0,6,11,1,17,0,17,1,1
0,4,27,3,17,5,17,1,1
0,4,5,1,17,5,10,1,1
1,5,9,4,17,3,16,1,1
0,3,12,3,17,5,17,1,1
0,3,12,3,17,0,17,1,1
0,5,6,3,17,5,17,13,1
0,5,14,3,17,0,17,26,1
0,3,9,3,17,6,17,1,1
0,5,12,1,17,1,17,1,1
1,5,23,1,17,3,17,2,1
1,6,12,3,17,5,17,1,1
1,6,9,1,17,0,17,2,1
1,5,14,3,17,0,17,6,1
1,4,14,3,17,0,16,1,1
6,12,19,4,14,5,3,17,21
6,9,17,1,14,3,7,29,28
0,7,12,3,17,0,17,1,1
2,8,14,4,17,0,17,10,1
0,5,10,3,17,6,17,1,1
0,5,27,3,17,6,17,4,1
0,6,26,1,17,5,17,1,1
1,5,12,2,13,0,17,5,1
0,7,12,1,17,3,16,2,1
6,12,18,1,6,3,6,50,22
1,8,12,2,17,6,17,10,1
0,5,12,2,17,0,12,13,1
6,12,19,1,15,2,3,48,10
0,5,12,1,17,5,17,1,1
0,5,12,2,13,5,17,1,1
2,5,12,3,17,5,17,1,1
1,6,12,0,17,0,17,1,1
0,5,12,2,17,0,17,1,1
0,4,25,3,17,5,17,1,1
2,3,9,3,17,0,17,4,1
10,7,26,2,19,6,0,42,29
1,5,12,3,17,5,17,10,1
0,8,12,3,17,0,13,1,1
12,8,23,0,8,0,0,48,14
0,5,12,1,17,0,17,1,1
1,4,2,1,17,0,16,1,1
0,3,12,1,17,6,17,2,1
12,7,11,1,19,6,0,19,24
1,6,10,2,17,5,17,1,1
2,3,9,3,17,0,17,1,1
10,9,26,0,1,6,0,24,29
6,12,20,1,15,3,3,18,28
1,4,12,1,17,5,17,1,1
1,4,11,3,17,0,17,25,1
1,4,12,3,17,3,17,10,1
2,7,12,3,17,0,17,2,1
0,5,12,3,17,0,17,38,1
0,5,12,1,17,3,17,6,1
0,8,12,3,17,5,17,2,1
0,6,12,4,17,0,17,19,1
3,4,16,3,17,5,17,1,1
2,5,26,1,17,0,17,45,1
2,4,12,3,17,0,17,45,1
1,5,9,1,17,1,17,13,1
1,7,12,1,17,4,17,2,1
10,10,11,1,19,6,0,40,29
6,12,19,2,14,5,6,42,3
3,5,23,2,17,0,16,1,1
1,5,12,3,17,6,17,5,1
1,5,12,1,17,5,18,5,1
0,4,9,4,17,5,17,1,1
0,5,13,3,17,3,17,10,1
6,5,18,4,5,0,3,28,3
0,7,9,3,17,6,17,4,1
0,6,14,0,17,0,17,1,1
0,7,9,3,17,0,17,37,1
2,5,12,3,17,1,17,9,1
0,3,15,3,17,0,17,24,1
1,7,9,3,17,6,17,8,1
6,6,19,1,5,6,6,34,32
9,1,25,2,8,2,3,31,17
0,8,10,1,17,0,17,32,1
1,6,11,3,17,1,17,2,1
6,8,19,1,15,1,3,15,20
6,9,21,1,5,5,3,32,8
0,5,12,3,17,1,17,8,10
0,5,26,3,17,0,16,2,1
1,7,6,4,17,5,17,1,1
6,9,20,4,5,0,4,21,20
1,6,9,3,17,3,17,10,1
1,6,12,1,17,3,17,34,1
2,4,12,3,17,6,17,26,1
1,5,13,3,17,6,17,2,1
0,6,12,1,17,0,17,1,1
1,5,13,2,17,5,17,1,1
2,6,12,4,17,5,17,6,1
1,6,12,3,17,1,17,1,1
1,5,12,3,17,5,16,1,1
0,6,13,3,17,3,17,1,1
6,3,19,1,5,4,7,34,6
1,4,12,4,17,5,17,26,1
0,8,13,4,17,0,17,1,1
12,13,23,0,12,6,0,5,30
6,8,19,4,1,3,5,52,23
11,14,22,0,14,6,1,34,14
0,6,9,3,17,5,17,1,1
0,5,12,3,17,0,17,10,1
0,7,10,3,17,3,17,1,1
0,5,12,2,17,5,17,2,1
0,6,14,3,17,5,16,5,1
12,14,11,0,19,6,0,39,24
1,5,12,3,17,0,17,1,1
2,3,12,1,17,0,16,10,1
0,5,15,4,17,5,17,1,1
6,4,19,1,13,4,5,29,20
8,7,6,1,17,0,16,1,1
10,14,26,0,12,6,0,49,26
1,4,12,4,17,0,17,11,1
1,6,12,3,17,0,16,1,1
0,6,12,1,17,1,17,1,1
1,5,12,1,17,6,17,37,1
0,6,12,1,17,0,17,2,1
6,8,2,1,15,0,3,44,23
0,4,12,4,17,0,17,10,1
2,6,12,3,17,5,16,2,1
6,12,17,1,2,2,4,47,3
0,4,12,3,17,5,17,1,1
12,14,11,1,19,5,0,38,29
8,5,12,1,17,0,17,1,1
0,4,27,3,17,3,17,1,1
2,5,26,2,17,5,14,38,1
0,5,27,3,17,5,17,17,1
0,6,6,3,17,5,17,10,1
6,12,1,1,5,1,5,40,26
0,6,12,3,17,5,17,2,1
0,5,27,1,17,0,17,1,1
12,12,24,1,19,6,0,8,30
0,8,2,3,17,0,16,27,1
1,5,15,4,17,0,17,12,1
0,5,11,2,17,6,17,12,1
0,8,11,3,17,1,17,1,1
1,5,12,3,17,1,17,45,1
0,7,10,1,17,0,17,1,1
6,12,19,4,14,3,5,29,23
0,6,12,3,17,5,17,10,1
12,1,24,1,19,1,0,10,24
0,7,12,2,17,0,16,26,1
6,12,20,4,13,0,3,21,3
1,3,12,3,17,6,17,1,1
0,5,26,3,17,0,17,1,1
6,5,19,3,14,0,4,51,20
0,6,9,1,17,5,17,1,1
1,5,12,1,17,0,16,32,1
1,6,12,3,17,5,17,12,1
0,6,12,1,17,5,17,1,1
2,7,10,3,17,0,15,1,1
1,5,10,1,17,0,10,37,1
0,8,12,1,17,5,16,28,1
0,7,9,4,17,5,17,1,1
6,12,19,4,13,1,3,17,8
2,5,6,2,17,3,16,2,1
0,6,12,3,17,0,17,0,1
2,5,12,3,17,5,17,1,11
0,6,14,1,17,5,17,13,1
1,4,12,1,17,0,17,10,1
1,3,9,1,17,1,16,2,1
0,8,9,3,17,5,17,1,1
0,4,10,3,17,5,17,45,1
0,3,27,1,17,5,17,2,10
1,6,9,2,17,3,9,0,1
0,7,12,1,17,0,16,1,1
8,5,13,1,17,3,18,1,1
2,7,13,3,17,5,17,1,1
1,7,9,4,17,6,17,5,1
6,12,20,1,15,6,3,26,26
0,4,12,3,17,6,17,2,1
0,5,9,2,17,6,17,10,1
0,5,10,3,17,5,17,1,1
0,5,12,2,17,5,16,1,1
0,4,12,1,17,6,17,5,1
0,5,12,1,17,0,17,1,1
0,4,12,3,17,0,17,10,1
6,12,19,1,2,3,3,39,22
6,3,19,1,13,0,4,54,3
1,4,14,3,17,5,17,1,1
1,4,12,2,17,0,17,4,1
6,12,2,1,2,1,3,44,20
0,5,10,4,17,6,17,1,1
0,7,26,2,17,5,17,2,1
0,8,5,3,17,0,17,34,1
0,5,12,1,17,0,17,8,1
1,6,27,3,17,5,17,1,1
1,4,14,3,17,0,13,1,12
8,3,27,2,17,0,17,1,1
0,5,9,3,17,0,17,31,1
0,4,25,2,17,0,17,15,1
0,7,12,1,17,3,17,2,1
1,5,24,4,17,6,17,18,1
12,14,11,1,19,6,0,12,30
0,5,12,3,17,5,17,38,1
0,5,9,1,17,0,16,10,1
0,8,6,3,17,0,17,1,1
1,4,6,2,17,0,17,1,1
0,6,12,3,17,0,17,10,1
1,4,12,1,17,5,17,1,1
1,5,12,1,17,6,17,12,1
12,14,11,0,21,6,0,5,29
0,5,26,1,17,0,17,1,1
0,5,23,3,17,5,17,12,1
0,6,5,3,17,5,17,2,1
0,8,10,2,17,0,17,10,1
2,5,12,3,17,4,17,1,1
2,3,2,4,17,0,17,0,1
1,7,12,1,17,1,16,1,1
12,14,3,0,8,6,0,50,26
0,8,11,2,17,5,17,1,1
6,12,16,1,15,1,4,33,3
6,9,21,1,13,6,11,50,11
0,5,12,3,17,5,18,13,1
6,4,19,4,7,5,3,40,11
12,14,11,1,0,2,0,49,30
6,12,19,3,13,0,6,32,24
0,5,12,4,17,0,17,10,1
0,8,12,3,17,6,16,2,1
0,7,23,1,17,3,17,1,1
10,3,13,1,19,5,0,45,30
2,5,12,2,17,0,17,1,1
2,4,9,3,17,5,17,1,1
0,6,12,3,17,0,17,1,1
6,8,19,1,14,6,3,37,14
0,5,6,1,17,0,17,6,1
0,3,12,4,17,0,17,1,1
10,9,11,1,19,1,0,20,26
8,5,9,3,17,5,17,1,1
9,14,27,1,1,4,0,54,30
0,4,12,3,17,0,17,2,1
0,4,23,3,17,5,18,1,1
6,12,19,4,14,6,3,48,3
0,5,12,1,17,5,17,12,1
0,3,12,2,17,5,17,1,1
0,4,9,3,17,5,17,5,1
0,7,12,1,17,0,16,1,1
1,6,13,3,17,0,17,1,1
2,7,12,1,17,5,17,1,1
6,12,19,2,15,3,3,29,23
0,4,12,1,17,5,17,1,1
0,5,12,3,17,5,17,1,1
0,5,26,1,17,0,16,1,1
1,6,12,2,17,5,17,3,1
0,4,12,3,17,3,17,19,1
0,5,9,1,17,0,17,1,1
12,0,11,1,19,6,0,51,30
6,4,17,1,13,4,4,18,32
1,5,12,1,17,5,17,1,1
0,6,12,1,17,0,17,4,1
2,4,6,3,17,0,17,35,1
9,12,11,0,19,6,0,40,29
1,5,27,4,17,5,13,10,1
0,4,12,1,17,6,17,1,1
0,5,13,1,17,5,17,1,1
0,4,9,1,18,0,16,1,1
0,8,12,3,17,5,17,22,1
0,6,0,3,17,0,17,27,1
6,5,1,4,13,4,4,32,20
0,4,14,3,17,5,17,3,1
0,7,9,1,17,1,10,10,1
0,5,12,1,17,6,17,8,1
0,3,2,1,17,5,17,1,1
0,5,11,4,17,0,17,1,1
8,5,12,3,17,5,16,2,1
0,6,12,2,17,0,17,6,1
0,6,9,1,17,6,17,1,1
1,6,12,1,17,0,17,8,1
1,5,12,1,17,4,17,1,1
6,12,16,4,15,6,4,18,21
6,12,19,1,15,3,3,54,13
0,4,12,1,17,5,16,1,1
0,7,10,1,17,5,17,38,1
6,4,17,1,15,2,3,28,22
0,6,12,2,17,0,16,5,1
0,5,12,4,17,0,10,1,1
0,5,12,1,17,1,17,26,1
1,4,12,1,17,6,17,1,3
10,14,11,2,3,6,0,7,6
0,5,3,4,17,0,17,5,1
1,6,10,3,17,6,17,1,1
2,5,12,1,17,0,17,1,1
0,4,9,3,17,6,17,1,1
6,8,19,1,5,1,6,22,26
6,9,19,4,14,2,4,23,23
0,4,10,1,17,0,17,2,1
2,6,9,3,17,5,17,0,1
2,6,10,3,17,6,17,10,1
1,6,12,1,17,6,17,9,1
8,8,6,3,17,0,17,1,1
1,7,13,3,17,0,16,5,1
0,5,12,3,17,3,17,1,1
0,7,12,1,17,0,17,2,1
1,5,23,3,17,6,17,10,1
0,6,23,4,17,0,17,26,1
1,5,12,3,17,0,17,6,1
0,5,12,1,17,0,17,1,1
1,5,12,3,17,5,17,1,1
0,5,12,3,17,4,17,45,1
0,7,12,3,17,2,17,1,1
2,5,10,2,17,0,17,1,1
0,7,6,3,17,0,17,1,1
0,6,4,3,17,1,16,1,1
8,6,12,2,17,0,17,1,1
0,7,6,3,17,0,17,2,1
1,4,9,3,17,0,16,1,1
0,4,12,3,17,5,17,4,1
1,5,12,2,17,0,17,2,1
1,6,13,3,17,5,17,2,1
1,6,5,1,17,0,17,2,1
6,12,19,1,15,5,6,39,6
0,6,12,3,17,0,16,13,1
8,5,13,3,17,0,17,1,1
0,8,11,3,17,0,17,1,1
11,14,25,0,10,1,2,31,33
0,7,11,3,17,3,13,1,1
0,5,13,4,17,1,16,1,1
